,bank_name,url,swift_code
2639,KATALYST NET ACCELERATION LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/katalyst_net_acceleration_limited.html,KANCGB21
2640,KAUDERS PORTFOLIO MANAGEMENT,http://www.swiftcodelist.com/bank/united-kingdom/kauders_portfolio_management.html,KAPMGB21
2641,KAUPTHING SINGER AND FRIEDLANDER LTD,http://www.swiftcodelist.com/bank/united-kingdom/kaupthing_singer_and_friedlander_ltd.html,SIFRGB2LMDX
2642,KAZIMIR PARTNERS (UK) LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/kazimir_partners_uk_limited.html,BRCNGB21
2643,KBC BANK NV LONDON,http://www.swiftcodelist.com/bank/united-kingdom/kbc_bank_nv_london.html,KREDGB2X
2644,KBC INVESTMENTS LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/kbc_investments_limited.html,KBCFGB2L
2645,KBL INVESTMENT FUNDS LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/kbl_investment_funds_limited.html,KBIFGB21
2646,KCG EUROPE LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/kcg_europe_limited.html,NITEGB2LTSY
2647,KCM EN KCM (UK),http://www.swiftcodelist.com/bank/united-kingdom/kcm_en_kcm_uk.html,KCKCGB21
2648,KEB INTERNATIONAL LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/keb_international_limited.html,KEBIGB21
2649,KEDLESTON STOCKBROKERS LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/kedleston_stockbrokers_limited.html,KEDLGB21
2650,KEEFE BRUYETTE AND WOODS LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/keefe_bruyette_and_woods_limited.html,KEBWGB21MMK
2651,KEITH BAYLEY ROGERS AND CO.,http://www.swiftcodelist.com/bank/united-kingdom/keith_bayley_rogers_and_co.html,KEBRGB21
2652,KEITH BAYLEY ROGERS CO LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/keith_bayley_rogers_co_limited.html,KBRLGB21
2653,KELTON INTERNATIONAL LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/kelton_international_limited.html,KEINGB21
2654,KEMPEN CAPITAL MANAGEMENT (UK) LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/kempen_capital_management_uk_limited.html,KECMGB21
2655,KEMPER INVESTMENT MANAGEMENT LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/kemper_investment_management_limited.html,KEIMGB21
2656,KENNET CAPITAL LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/kennet_capital_limited.html,KECPGB21
2657,KENT RELIANCE BUILDING SOCIETY,http://www.swiftcodelist.com/bank/united-kingdom/kent_reliance_building_society.html,KENTGB21
2658,KEPLER CAPITAL MARKETS LONDON,http://www.swiftcodelist.com/bank/united-kingdom/kepler_capital_markets_london.html,KCMLGB21
2659,KERFORD INVESTMENTS (UK) LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/kerford_investments_uk_limited.html,CAOIGB21
2660,KERR AND COMPANY,http://www.swiftcodelist.com/bank/united-kingdom/kerr_and_company.html,KECNGB21
2661,KERRY SECURITIES (UK) LTD,http://www.swiftcodelist.com/bank/united-kingdom/kerry_securities_uk_ltd.html,KESRGB21
2662,KESTREL PARTNERS LLP,http://www.swiftcodelist.com/bank/united-kingdom/kestrel_partners_llp.html,KEPLGB21
2663,KETTON SECURITIES LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/ketton_securities_limited.html,KESTGB21
2664,KEXIM BANK (UK) LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/kexim_bank_uk_limited.html,KEXBGB2L
2665,KEY ASSET MANAGEMENT (UK) LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/key_asset_management_uk_limited.html,KEAMGB21
2666,First,http://www.swiftcodelist.com/banks/united-kingdom.html,3I INVESTMENTS PLC
2667,Precede,http://www.swiftcodelist.com/banks/united-kingdom-21.html,INTELLIGENT MANAGED SERVICES LIMITED
2668,,http://www.swiftcodelist.com/banks/united-kingdom-18.html,
2669,,http://www.swiftcodelist.com/banks/united-kingdom-19.html,
2670,,http://www.swiftcodelist.com/banks/united-kingdom-20.html,
2671,,http://www.swiftcodelist.com/banks/united-kingdom-21.html,
2672,,http://www.swiftcodelist.com/banks/united-kingdom-23.html,
2673,,http://www.swiftcodelist.com/banks/united-kingdom-24.html,
2674,,http://www.swiftcodelist.com/banks/united-kingdom-25.html,
2675,,http://www.swiftcodelist.com/banks/united-kingdom-26.html,
2676,,http://www.swiftcodelist.com/banks/united-kingdom-27.html,
2677,Next,http://www.swiftcodelist.com/banks/united-kingdom-23.html,KF CORPORATE FINANCE LIMITED
2678,Last,http://www.swiftcodelist.com/banks/united-kingdom-42.html,WHITEHEAD MONCKTON
2679,Privacy policy,http://www.swiftcodelist.com/one/privacy.html,Contact Us
2680,DMCA Policy,http://www.swiftcodelist.com/one/dmca.html,DMCA Policy
2681,Contact Us,http://www.swiftcodelist.com/one/contact.html,Contact Us
2682,SWIFT Code Databse,http://www.swiftcodelist.com/,Taiwan
2683,Countries List,http://www.swiftcodelist.com/countries.html,Taiwan
2684,,http://www.swiftcodelist.com/country/united-kingdom.html,
2685,Home,http://www.swiftcodelist.com/country/united-kingdom.html,TGCLGB21
2686,United Kingdom Banks,http://www.swiftcodelist.com/banks/united-kingdom.html,3I INVESTMENTS PLC
2687,Contact Us,http://www.swiftcodelist.com/one/contact.html,Contact Us
2688,KEYDATA INVESTMENT SERVICES LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/keydata_investment_services_limited.html,FIPVGB21
2689,KF CORPORATE FINANCE LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/kf_corporate_finance_limited.html,KFCFGB21
2690,KG CAPITAL INVESTMENT SERVICE LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/kg_capital_investment_service_limited.html,CAIRGB21
2691,KICAP MANAGEMENT LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/kicap_management_limited.html,KIMNGB21
2692,KILDA INVESTMENTS LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/kilda_investments_limited.html,KIINGB21
2693,KILLIK AND CO LLP,http://www.swiftcodelist.com/bank/united-kingdom/killik_and_co_llp.html,KILPGB21
2694,KILLIK AND CO.,http://www.swiftcodelist.com/bank/united-kingdom/killik_and_co.html,KILIGB21111
2695,KILTEARN PARTNERS LLP,http://www.swiftcodelist.com/bank/united-kingdom/kiltearn_partners_llp.html,KIPLGB21
2696,KIM ENG SECURITIES (LONDON) LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/kim_eng_securities_london_limited.html,KESLGB21
2697,KING AND SHAXSON ASSET MANAGEMENT LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/king_and_shaxson_asset_management_limited.html,SLAAGB21
2698,KING AND SHAXSON BOND BROKERS LTD,http://www.swiftcodelist.com/bank/united-kingdom/king_and_shaxson_bond_brokers_ltd.html,KSBBGB21
2699,KING AND SHAXSON CAPITAL LTD.,http://www.swiftcodelist.com/bank/united-kingdom/king_and_shaxson_capital_ltd.html,KISCGB21
2700,KING AND SHAXSON LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/king_and_shaxson_limited.html,KSHAGB21
2701,KING STREET (EUROPE) LLP,http://www.swiftcodelist.com/bank/united-kingdom/king_street_europe_llp.html,KNGGGB21
2702,KING STURGE FINANCIAL SERVICES LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/king_sturge_financial_services_limited.html,KSFSGB21
2703,KINGDOM BANK LTD,http://www.swiftcodelist.com/bank/united-kingdom/kingdom_bank_ltd.html,KNGDGB21
2704,KINGFISHER PROPERTY PARTNERSHIPS LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/kingfisher_property_partnerships_limited.html,KIPPGB21
2705,KINMONT LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/kinmont_limited.html,MGCFGB21
2706,KLEINWORT BENSON BANK LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/kleinwort_benson_bank_limited.html,KBIMGB2L
2707,KLEINWORT BENSON GILTS LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/kleinwort_benson_gilts_limited.html,KLBGGB21
2708,KLEINWORT BENSON TRUSTEES LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/kleinwort_benson_trustees_limited.html,KLBTGB21
2709,KLEINWORT BENSON UNIT TRUSTS LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/kleinwort_benson_unit_trusts_limited.html,KBUTGB21
2710,KLESCH AND COMPANY LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/klesch_and_company_limited.html,KLCOGB21
2711,KNG SECURITIES LLP,http://www.swiftcodelist.com/bank/united-kingdom/kng_securities_llp.html,KNSLGB21
2712,KNIGHT EQUITY MARKETS INTERNATIONAL,http://www.swiftcodelist.com/bank/united-kingdom/knight_equity_markets_international.html,NITEGB2L555
2713,KNOX DARCY INVESTMENT MANAGEMENT LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/knox_darcy_investment_management_limited.html,KDIMGB21
2714,KOKUSAI EUROPE LTD.,http://www.swiftcodelist.com/bank/united-kingdom/kokusai_europe_ltd.html,KOEUGB21
2715,KOMATSU OVERSEAS FINANCE PLC,http://www.swiftcodelist.com/bank/united-kingdom/komatsu_overseas_finance_plc.html,KOVFGB21
2716,KOOKMIN BANK INTERNATIONAL LTD.,http://www.swiftcodelist.com/bank/united-kingdom/kookmin_bank_international_ltd.html,CZNBGB2L
2717,KORDA AND CO LTD,http://www.swiftcodelist.com/bank/united-kingdom/korda_and_co_ltd.html,KORDGB21
2718,KOREA DEVELOPMENT BANK LONDON BRANCH,http://www.swiftcodelist.com/bank/united-kingdom/korea_development_bank_london_branch.html,KODBGB2LDUB
2719,KOREA EXCHANGE BANK,http://www.swiftcodelist.com/bank/united-kingdom/korea_exchange_bank.html,KOEXGB2L
2720,KOREA FIRST INVESTMENT LTD.,http://www.swiftcodelist.com/bank/united-kingdom/korea_first_investment_ltd.html,KFIIGB21
2721,KOREA INVESTMENT AND SECURITIES EUROPE LTD,http://www.swiftcodelist.com/bank/united-kingdom/korea_investment_and_securities_europe_ltd.html,DOSUGB21
2722,KOREA SCHRODER FUND MANAGEMENT LTD,http://www.swiftcodelist.com/bank/united-kingdom/korea_schroder_fund_management_ltd.html,KSFMGB21
2723,KOTAK MAHINDRA (UK) LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/kotak_mahindra_uk_limited.html,KOMHGB21
2724,KPAM LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/kpam_limited.html,KPAMGB21
2725,KREIS CONSULTING LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/kreis_consulting_limited.html,KRCOGB21
2726,KROLL TALBOT HUGHES LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/kroll_talbot_hughes_limited.html,INPTGB21
2727,KURT TOFTE JENSEN,http://www.swiftcodelist.com/bank/united-kingdom/kurt_tofte_jensen.html,KUTJGB21
2728,KVAERNER PENSIONS INVESTMENT MANAGEMENT LTD,http://www.swiftcodelist.com/bank/united-kingdom/kvaerner_pensions_investment_management_ltd.html,KPIMGB21
2729,KYTE BROKING LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/kyte_broking_limited.html,KYBRGB21
2730,KYTE CAPITAL ADVISORS LLP,http://www.swiftcodelist.com/bank/united-kingdom/kyte_capital_advisors_llp.html,KFMLGB21
2731,KYTE CAPITAL MANAGEMENT LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/kyte_capital_management_limited.html,KYCMGB21
2732,KYTE GROUP LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/kyte_group_limited.html,KYTGGB21
2733,KYTE GROUP NOMINEES LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/kyte_group_nominees_limited.html,KYTEGB21
2734,L.C.F. EDMOND DE ROTHSCHILD SECURITIES LTD.,http://www.swiftcodelist.com/bank/united-kingdom/l_c_f_edmond_de_rothschild_securities_ltd.html,EDMRGB21
2735,L.G. SECURITIES INTERNATIONAL LTD.,http://www.swiftcodelist.com/bank/united-kingdom/l_g_securities_international_ltd.html,LGSIGB21
2736,LA FAYETTE INVESTMENT MANAGEMENT (UK) LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/la_fayette_investment_management_uk_limited.html,FAINGB21
2737,LA INVESTMENTS LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/la_investments_limited.html,INNTGB21
2738,LACROSSE GLOBAL FUND SERVICES (UK) LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/lacrosse_global_fund_services_uk_limited.html,BRGFGB22LAC
2739,LAFARGE INVESTMENT MANAGEMENT LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/lafarge_investment_management_limited.html,BCIGGB21
2740,LAKE ASSET MANAGEMENT LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/lake_asset_management_limited.html,LAAMGB21
2741,LAKESHORE CAPITAL LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/lakeshore_capital_limited.html,LACPGB21
2742,LAMBERT ENERGY ADVISORY LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/lambert_energy_advisory_limited.html,LAEAGB21
2743,LANCASTER INVESTMENT MANAGEMENT LLP,http://www.swiftcodelist.com/bank/united-kingdom/lancaster_investment_management_llp.html,LIMLGB21
2744,LAND ROVER,http://www.swiftcodelist.com/bank/united-kingdom/land_rover.html,JLRXGB22
2745,LANDESBANK BADEN WUERTTEMBERG,http://www.swiftcodelist.com/bank/united-kingdom/landesbank_baden_wuerttemberg.html,SOLAGB2L
2746,LANDESBANK BERLIN AG,http://www.swiftcodelist.com/bank/united-kingdom/landesbank_berlin_ag.html,BELAGB2L
2747,LANDESBANK HESSEN THUERINGEN,http://www.swiftcodelist.com/bank/united-kingdom/landesbank_hessen_thueringen.html,HELAGB21CB1
2748,LANDMARK PARTNERS EUROPE LLC,http://www.swiftcodelist.com/bank/united-kingdom/landmark_partners_europe_llc.html,LAPEGB21
2749,LANGBOURN FINANCIAL SERVICES LTD,http://www.swiftcodelist.com/bank/united-kingdom/langbourn_financial_services_ltd.html,LAFVGB21
2750,LANSDOWNE CAPITAL LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/lansdowne_capital_limited.html,LACAGB21
2751,LANSDOWNE PARTNERS LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/lansdowne_partners_limited.html,LAPAGB21
2752,LAROCQUE TRADING GROUP UK LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/larocque_trading_group_uk_limited.html,LATGGB21
2753,LARPENT NEWTON AND COMPANY LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/larpent_newton_and_company_limited.html,LANEGB21
2754,LASALLE INVESTMENT MANAGEMENT,http://www.swiftcodelist.com/bank/united-kingdom/lasalle_investment_management.html,SAVAGB21
2755,LATIN AMERICAN INVESTMENT PARTNERS LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/latin_american_investment_partners_limited.html,LAIPGB21
2756,LATIN AMERICAN RESEARCH COMPANY LTD,http://www.swiftcodelist.com/bank/united-kingdom/latin_american_research_company_ltd.html,LAROGB21
2757,LATINVEST SECURITIES,http://www.swiftcodelist.com/bank/united-kingdom/latinvest_securities.html,LATIGB21
2758,LAURENCE KEEN LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/laurence_keen_limited.html,LAUKGB21
2759,LAWCOMM SOLICITORS,http://www.swiftcodelist.com/bank/united-kingdom/lawcomm_solicitors.html,LASIGB21
2760,LAWRENCE CLARKE INVESTMENT MANAGEMENT LLP,http://www.swiftcodelist.com/bank/united-kingdom/lawrence_clarke_investment_management_llp.html,LCINGB21
2761,LAWSHARE LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/lawshare_limited.html,LAWHGB21
2762,LAWSON AND PARTNERS LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/lawson_and_partners_limited.html,LAPRGB21
2763,LAZARD AND CO LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/lazard_and_co_limited.html,LAZLGB21
2764,LAZARD ASSET MANAGEMENT,http://www.swiftcodelist.com/bank/united-kingdom/lazard_asset_management.html,LZFLGB21
2765,LAZARD BROTHERS AND COMPANY LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/lazard_brothers_and_company_limited.html,LBSBGB21
2766,LAZARD FRERES AND CO LTD.,http://www.swiftcodelist.com/bank/united-kingdom/lazard_freres_and_co_ltd.html,LARRGB21
2767,LAZARD FUND MANAGERS LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/lazard_fund_managers_limited.html,LAFMGB21
2768,LAZARD MONEY BROKING LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/lazard_money_broking_limited.html,LAMRGB21
2769,LAZARD UTM LTD.,http://www.swiftcodelist.com/bank/united-kingdom/lazard_utm_ltd.html,LAUTGB21
2770,LBI HF. LONDON BRANCH,http://www.swiftcodelist.com/bank/united-kingdom/lbi_hf_london_branch.html,LAISGB2L
2771,LBI(E),http://www.swiftcodelist.com/bank/united-kingdom/lbi_e.html,LBIIGB21
2772,LCF EDMOND DE ROTHSCHILD ASSET MANAGEMENT LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/lcf_edmond_de_rothschild_asset_management_limited.html,LRAMGB21
2773,LCH.CLEARNET LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/lch_clearnet_limited.html,LCHLGB2LCOL
2774,LEEDS BUILDING SOCIETY,http://www.swiftcodelist.com/bank/united-kingdom/leeds_building_society.html,LEEDGB21
2775,LEEK UNITED BUILDING SOCIETY,http://www.swiftcodelist.com/bank/united-kingdom/leek_united_building_society.html,LUBSGB21
2776,LEGAL AND GENERAL (PORTFOLIO MANAGEMENT SERVICES) LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/legal_and_general_portfolio_management_services_limited.html,LGMSGB21
2777,LEGAL AND GENERAL (UNIT TRUST MANAGERS) LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/legal_and_general_unit_trust_managers_limited.html,LGUTGB21
2778,LEGAL AND GENERAL FINANCE PLC,http://www.swiftcodelist.com/bank/united-kingdom/legal_and_general_finance_plc.html,LGFNGB2L
2779,LEGAL AND GENERAL INVESTMENT MANAGEMENT LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/legal_and_general_investment_management_limited.html,LGIMGB2LCPA
2780,LEGAL AND GENERAL PROPERTY FUND MANAGERS LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/legal_and_general_property_fund_managers_limited.html,LGPFGB21
2781,LEGG MASON INVESTMENT FUNDS LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/legg_mason_investment_funds_limited.html,LMIFGB21
2782,LEGG MASON INVESTMENTS (EUROPE) LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/legg_mason_investments_europe_limited.html,LIAMGB21
2783,LEGGMASON INVESTORS UNIT TRUST MANAGERS LTD,http://www.swiftcodelist.com/bank/united-kingdom/leggmason_investors_unit_trust_managers_ltd.html,LIUTGB21
2784,LEHMAN BROTHER GLG PARTNERS,http://www.swiftcodelist.com/bank/united-kingdom/lehman_brother_glg_partners.html,LBGPGB21
2785,LEHMAN BROTHERS ASSET MANAGEMENT (EUROPE) LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/lehman_brothers_asset_management_europe_limited.html,SLHIGBA1
2786,LEHMAN BROTHERS COMMODITIES LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/lehman_brothers_commodities_limited.html,LEBOGB21
2787,LEHMAN BROTHERS EUROPE LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/lehman_brothers_europe_limited.html,LEBEGB21
2788,First,http://www.swiftcodelist.com/banks/united-kingdom.html,3I INVESTMENTS PLC
2789,Precede,http://www.swiftcodelist.com/banks/united-kingdom-22.html,J.P. MORGAN PLC (FORMERLY CHASE MANHATTAN PLC) LONDON
2790,,http://www.swiftcodelist.com/banks/united-kingdom-19.html,
2791,,http://www.swiftcodelist.com/banks/united-kingdom-20.html,
2792,,http://www.swiftcodelist.com/banks/united-kingdom-21.html,
2793,,http://www.swiftcodelist.com/banks/united-kingdom-22.html,
2794,,http://www.swiftcodelist.com/banks/united-kingdom-24.html,
2795,,http://www.swiftcodelist.com/banks/united-kingdom-25.html,
2796,,http://www.swiftcodelist.com/banks/united-kingdom-26.html,
2797,,http://www.swiftcodelist.com/banks/united-kingdom-27.html,
2798,,http://www.swiftcodelist.com/banks/united-kingdom-28.html,
2799,Next,http://www.swiftcodelist.com/banks/united-kingdom-24.html,LEHMAN BROTHERS INC.
2800,Last,http://www.swiftcodelist.com/banks/united-kingdom-42.html,WHITEHEAD MONCKTON
2801,Privacy policy,http://www.swiftcodelist.com/one/privacy.html,Contact Us
2802,DMCA Policy,http://www.swiftcodelist.com/one/dmca.html,DMCA Policy
2803,Contact Us,http://www.swiftcodelist.com/one/contact.html,Contact Us
2804,SWIFT Code Databse,http://www.swiftcodelist.com/,Taiwan
2805,Countries List,http://www.swiftcodelist.com/countries.html,Taiwan
2806,,http://www.swiftcodelist.com/country/united-kingdom.html,
2807,Home,http://www.swiftcodelist.com/country/united-kingdom.html,TGCLGB21
2808,United Kingdom Banks,http://www.swiftcodelist.com/banks/united-kingdom.html,3I INVESTMENTS PLC
2809,Contact Us,http://www.swiftcodelist.com/one/contact.html,Contact Us
2810,LEHMAN BROTHERS HOLDING INC UK BRANCH,http://www.swiftcodelist.com/bank/united-kingdom/lehman_brothers_holding_inc_uk_branch.html,SLHIGB2H
2811,LEHMAN BROTHERS INC.,http://www.swiftcodelist.com/bank/united-kingdom/lehman_brothers_inc.html,SHLTGB21
2812,LEHMAN BROTHERS INTERNATIONAL (EUROPE),http://www.swiftcodelist.com/bank/united-kingdom/lehman_brothers_international_europe.html,SLIIGB2LPBR
